comparison_key,source_user,source_repo,source_results_root,benchmark,run_label,run_root,run_name,method,method_display,method_family,config_id,config_ids,config_payload_json,quant_meta_json,prompt_id,prompt_index,prompt,seed,video_name,video_path,video_rel_path,resolution_h,resolution_w,num_frames,fps,duration_sec,is_ten_second,wall_time_sec,peak_vram_bytes,peak_vram_mb,compression_ratio,bf16_kv_bytes,compressed_kv_bytes,quantize_time_s,dequantize_time_s,total_runtime_s,avg_runtime_s_per_prompt,moviegen_fidelity_psnr,moviegen_fidelity_ssim,moviegen_fidelity_lpips,moviegen_fidelity_psnr_agg,moviegen_fidelity_ssim_agg,moviegen_fidelity_lpips_agg,moviegen_background_consistency,moviegen_imaging_quality,moviegen_subject_consistency,moviegen_aesthetic_quality,moviegen_background_consistency_agg,moviegen_imaging_quality_agg,moviegen_subject_consistency_agg,moviegen_aesthetic_quality_agg,moviegen_drift_points,moviegen_drift_last_imaging_quality,source_moviegen_run_root,storyeval_fidelity_psnr,storyeval_fidelity_ssim,storyeval_fidelity_lpips,storyeval_fidelity_psnr_agg,storyeval_fidelity_ssim_agg,storyeval_fidelity_lpips_agg,storyeval_background_consistency,storyeval_imaging_quality,storyeval_subject_consistency,storyeval_aesthetic_quality,storyeval_background_consistency_agg,storyeval_imaging_quality_agg,storyeval_subject_consistency_agg,storyeval_aesthetic_quality_agg,storyeval_avg_runtime_sec,storyeval_avg_peak_vram_mb,storyeval_max_peak_vram_mb,storyeval_num_records,storyeval_num_prompts,storyeval_num_success,storyeval_num_failed,storyeval_drift_points,storyeval_drift_last_imaging_quality
suraj:storyeval:/data/suraj/kv-quant-longhorizon/results/benchmarks/storyeval/storyeval_RTN_INT4_REFRESH_presentation_fullmatrix_1773110004:RTN_INT4_REFRESH:A_bear_bathes_in_a_pond_shakes_off_water_and_then_rolls_in_grass:9,suraj,kv-quant-longhorizon,/data/suraj/kv-quant-longhorizon/results,storyeval,storyeval/storyeval_RTN_INT4_REFRESH_presentation_fullmatrix_1773110004,/data/suraj/kv-quant-longhorizon/results/benchmarks/storyeval/storyeval_RTN_INT4_REFRESH_presentation_fullmatrix_1773110004,storyeval_RTN_INT4_REFRESH_presentation_fullmatrix_1773110004,RTN_INT4_REFRESH,RTN_INT4_REFRESH,RTN,,,,,A_bear_bathes_in_a_pond_shakes_off_water_and_then_rolls_in_grass,9,"A bear bathes in a pond, shakes off water, and then rolls in grass.",9,A_bear_bathes_in_a_pond_shakes_off_water_and_then_rolls_in_grass_seed9.mp4,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_RTN_INT4_REFRESH_10prompts_10s_1773038789/videos/A_bear_bathes_in_a_pond_shakes_off_water_and_then_rolls_in_grass_seed9.mp4,results/benchmarks/storyeval/storyeval_RTN_INT4_REFRESH_10prompts_10s_1773038789/videos/A_bear_bathes_in_a_pond_shakes_off_water_and_then_rolls_in_grass_seed9.mp4,480,832,165,16,10.3125,True,64.84537212271243,24305333760,23179.37255859375,3.2,12076646400,3773952000,,,646.0680545200594,64.60680545200594,,,,,,,,,,,,,,,,,,16.636374811090228,0.346181006110058,0.3129397958926292,18.549065670516292,0.6543022579951647,0.25207355117728664,0.9702193097370427,70.45535440155955,0.9480443038954968,0.6482458114624023,0.9234733767625762,0.6779030483361446,0.9135942715878894,0.5407512336969376,64.60680545200594,23103.16259765625,23179.37255859375,10,10,10,0,3,0.6787250511678059
vaishak:storyeval:/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s:SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2 [3d327a450ca5]:A_CD_is_inserted_into_a_player_and_then_spins_up:0,vaishak,combined-kv-quant,/data/vaishak/combined-kv-quant/results,storyeval,storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2,SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2,BF16,3d327a450ca5,3d327a450ca5,"{""benchmark"":""moviegen"",""bits"":null,""cache_policy"":{""cadence"":null,""recent_blocks"":null},""method"":""BF16"",""method_family"":""BF16"",""quant_meta"":{}}",{},A_CD_is_inserted_into_a_player_and_then_spins_up,0,"A CD is inserted into a player, and then spins up.",0,prompt_0000_seed_0.mp4,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s/videos/SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2/prompt_0000_seed_0.mp4,results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s/videos/A_CD_is_inserted_into_a_player_and_then_spins_up_seed0.mp4,480,832,165,16,10.3125,True,106.36439500935376,14644838400,13966.40625,3.452849275036529,12076646400,3497588640,262.0560793313198,7.01658273069188,1101.9123804047704,110.19123804047703,,,,,,,,,,,,,,,,,results/runs/backfill_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10s,,,,13.202495643182791,0.45318509719202654,0.6537113428187633,,,,,0.8323291313357469,0.454161051571008,0.6643523316387451,0.40912593007087705,110.19123804047703,14652.2958984375,14728.505859375,10,10,10,0,3,0.45088609954833986
vaishak:storyeval:/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s:SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2 [3d327a450ca5]:A_CD_tray_opens_a_disc_is_placed_inside_and_then_the_tray_closes:1,vaishak,combined-kv-quant,/data/vaishak/combined-kv-quant/results,storyeval,storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2,SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2,BF16,3d327a450ca5,3d327a450ca5,"{""benchmark"":""moviegen"",""bits"":null,""cache_policy"":{""cadence"":null,""recent_blocks"":null},""method"":""BF16"",""method_family"":""BF16"",""quant_meta"":{}}",{},A_CD_tray_opens_a_disc_is_placed_inside_and_then_the_tray_closes,1,"A CD tray opens, a disc is placed inside, and then the tray closes.",1,prompt_0001_seed_1.mp4,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s/videos/SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2/prompt_0001_seed_1.mp4,results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s/videos/A_CD_tray_opens_a_disc_is_placed_inside_and_then_the_tray_closes_seed1.mp4,480,832,165,16,10.3125,True,113.11702240770683,15443957760,14728.505859375,3.452849275036529,12076646400,3497588640,262.0560793313198,7.01658273069188,1101.9123804047704,110.19123804047703,,,,,,,,,,,,,,,,,results/runs/backfill_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10s,,,,13.202495643182791,0.45318509719202654,0.6537113428187633,,,,,0.8323291313357469,0.454161051571008,0.6643523316387451,0.40912593007087705,110.19123804047703,14652.2958984375,14728.505859375,10,10,10,0,3,0.45088609954833986
vaishak:storyeval:/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s:SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2 [3d327a450ca5]:A_Slinky_is_placed_at_the_top_of_stairs_begins_to_walk_down_and_then_reaches_the_bottom:2,vaishak,combined-kv-quant,/data/vaishak/combined-kv-quant/results,storyeval,storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2,SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2,BF16,3d327a450ca5,3d327a450ca5,"{""benchmark"":""moviegen"",""bits"":null,""cache_policy"":{""cadence"":null,""recent_blocks"":null},""method"":""BF16"",""method_family"":""BF16"",""quant_meta"":{}}",{},A_Slinky_is_placed_at_the_top_of_stairs_begins_to_walk_down_and_then_reaches_the_bottom,2,"A Slinky is placed at the top of stairs, begins to walk down, and then reaches the bottom.",2,prompt_0002_seed_2.mp4,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s/videos/SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2/prompt_0002_seed_2.mp4,results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s/videos/A_Slinky_is_placed_at_the_top_of_stairs_begins_to_walk_down_and_then_reaches_the_bottom_seed2.mp4,480,832,165,16,10.3125,True,109.35855260118842,15443957760,14728.505859375,3.452849275036529,12076646400,3497588640,262.0560793313198,7.01658273069188,1101.9123804047704,110.19123804047703,,,,,,,,,,,,,,,,,results/runs/backfill_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10s,,,,13.202495643182791,0.45318509719202654,0.6537113428187633,,,,,0.8323291313357469,0.454161051571008,0.6643523316387451,0.40912593007087705,110.19123804047703,14652.2958984375,14728.505859375,10,10,10,0,3,0.45088609954833986
vaishak:storyeval:/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s:SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2 [3d327a450ca5]:A_baker_decorates_a_cake_with_frosting_adds_sprinkles_and_then_places_it_in_a_display:3,vaishak,combined-kv-quant,/data/vaishak/combined-kv-quant/results,storyeval,storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2,SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2,BF16,3d327a450ca5,3d327a450ca5,"{""benchmark"":""moviegen"",""bits"":null,""cache_policy"":{""cadence"":null,""recent_blocks"":null},""method"":""BF16"",""method_family"":""BF16"",""quant_meta"":{}}",{},A_baker_decorates_a_cake_with_frosting_adds_sprinkles_and_then_places_it_in_a_display,3,"A baker decorates a cake with frosting, adds sprinkles, and then places it in a display.",3,prompt_0003_seed_3.mp4,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s/videos/SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2/prompt_0003_seed_3.mp4,results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s/videos/A_baker_decorates_a_cake_with_frosting_adds_sprinkles_and_then_places_it_in_a_display_seed3.mp4,480,832,165,16,10.3125,True,110.55693069892004,15443957760,14728.505859375,3.452849275036529,12076646400,3497588640,262.0560793313198,7.01658273069188,1101.9123804047704,110.19123804047703,,,,,,,,,,,,,,,,,results/runs/backfill_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10s,,,,13.202495643182791,0.45318509719202654,0.6537113428187633,,,,,0.8323291313357469,0.454161051571008,0.6643523316387451,0.40912593007087705,110.19123804047703,14652.2958984375,14728.505859375,10,10,10,0,3,0.45088609954833986
vaishak:storyeval:/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s:SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2 [3d327a450ca5]:A_ball_rolls_towards_a_wheelchair_collides_the_wheelchair_and_bounces_back_and_then_rolls_away_slowly:4,vaishak,combined-kv-quant,/data/vaishak/combined-kv-quant/results,storyeval,storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2,SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2,BF16,3d327a450ca5,3d327a450ca5,"{""benchmark"":""moviegen"",""bits"":null,""cache_policy"":{""cadence"":null,""recent_blocks"":null},""method"":""BF16"",""method_family"":""BF16"",""quant_meta"":{}}",{},A_ball_rolls_towards_a_wheelchair_collides_the_wheelchair_and_bounces_back_and_then_rolls_away_slowly,4,"A ball rolls towards a wheelchair, collides the wheelchair and bounces back, and then rolls away slowly.",4,prompt_0004_seed_4.mp4,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s/videos/SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2/prompt_0004_seed_4.mp4,results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s/videos/A_ball_rolls_towards_a_wheelchair_collides_the_wheelchair_and_bounces_back_and_then_rolls_away_slowly_seed4.mp4,480,832,165,16,10.3125,True,110.4176807757467,15443957760,14728.505859375,3.452849275036529,12076646400,3497588640,262.0560793313198,7.01658273069188,1101.9123804047704,110.19123804047703,,,,,,,,,,,,,,,,,results/runs/backfill_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10s,,,,13.202495643182791,0.45318509719202654,0.6537113428187633,,,,,0.8323291313357469,0.454161051571008,0.6643523316387451,0.40912593007087705,110.19123804047703,14652.2958984375,14728.505859375,10,10,10,0,3,0.45088609954833986
vaishak:storyeval:/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s:SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2 [3d327a450ca5]:A_balloon_artist_inflates_a_long_balloon_twists_it_several_times_and_creates_a_dog_shape:5,vaishak,combined-kv-quant,/data/vaishak/combined-kv-quant/results,storyeval,storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2,SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2,BF16,3d327a450ca5,3d327a450ca5,"{""benchmark"":""moviegen"",""bits"":null,""cache_policy"":{""cadence"":null,""recent_blocks"":null},""method"":""BF16"",""method_family"":""BF16"",""quant_meta"":{}}",{},A_balloon_artist_inflates_a_long_balloon_twists_it_several_times_and_creates_a_dog_shape,5,"A balloon artist inflates a long balloon, twists it several times, and creates a dog shape.",5,prompt_0005_seed_5.mp4,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s/videos/SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2/prompt_0005_seed_5.mp4,results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s/videos/A_balloon_artist_inflates_a_long_balloon_twists_it_several_times_and_creates_a_dog_shape_seed5.mp4,480,832,165,16,10.3125,True,110.60680332407355,15443957760,14728.505859375,3.452849275036529,12076646400,3497588640,262.0560793313198,7.01658273069188,1101.9123804047704,110.19123804047703,,,,,,,,,,,,,,,,,results/runs/backfill_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10s,,,,13.202495643182791,0.45318509719202654,0.6537113428187633,,,,,0.8323291313357469,0.454161051571008,0.6643523316387451,0.40912593007087705,110.19123804047703,14652.2958984375,14728.505859375,10,10,10,0,3,0.45088609954833986
vaishak:storyeval:/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s:SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2 [3d327a450ca5]:A_balloon_is_inflated_from_the_inital_state_released_into_the_air_and_then_slowly_deflates_while_ascending:6,vaishak,combined-kv-quant,/data/vaishak/combined-kv-quant/results,storyeval,storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2,SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2,BF16,3d327a450ca5,3d327a450ca5,"{""benchmark"":""moviegen"",""bits"":null,""cache_policy"":{""cadence"":null,""recent_blocks"":null},""method"":""BF16"",""method_family"":""BF16"",""quant_meta"":{}}",{},A_balloon_is_inflated_from_the_inital_state_released_into_the_air_and_then_slowly_deflates_while_ascending,6,"A balloon is inflated from the inital state, released into the air, and then slowly deflates while ascending.",6,prompt_0006_seed_6.mp4,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s/videos/SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2/prompt_0006_seed_6.mp4,results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s/videos/A_balloon_is_inflated_from_the_inital_state_released_into_the_air_and_then_slowly_deflates_while_ascending_seed6.mp4,480,832,165,16,10.3125,True,110.38521113619208,15443957760,14728.505859375,3.452849275036529,12076646400,3497588640,262.0560793313198,7.01658273069188,1101.9123804047704,110.19123804047703,,,,,,,,,,,,,,,,,results/runs/backfill_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10s,,,,13.202495643182791,0.45318509719202654,0.6537113428187633,,,,,0.8323291313357469,0.454161051571008,0.6643523316387451,0.40912593007087705,110.19123804047703,14652.2958984375,14728.505859375,10,10,10,0,3,0.45088609954833986
vaishak:storyeval:/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s:SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2 [3d327a450ca5]:A_bartender_shakes_a_cocktail_pours_it_into_a_glass_and_then_garnishes_it_with_a_lemon_wedge:7,vaishak,combined-kv-quant,/data/vaishak/combined-kv-quant/results,storyeval,storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2,SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2,BF16,3d327a450ca5,3d327a450ca5,"{""benchmark"":""moviegen"",""bits"":null,""cache_policy"":{""cadence"":null,""recent_blocks"":null},""method"":""BF16"",""method_family"":""BF16"",""quant_meta"":{}}",{},A_bartender_shakes_a_cocktail_pours_it_into_a_glass_and_then_garnishes_it_with_a_lemon_wedge,7,"A bartender shakes a cocktail, pours it into a glass, and then garnishes it with a lemon wedge.",7,prompt_0007_seed_7.mp4,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s/videos/SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2/prompt_0007_seed_7.mp4,results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s/videos/A_bartender_shakes_a_cocktail_pours_it_into_a_glass_and_then_garnishes_it_with_a_lemon_wedge_seed7.mp4,480,832,165,16,10.3125,True,110.29180309781805,15443957760,14728.505859375,3.452849275036529,12076646400,3497588640,262.0560793313198,7.01658273069188,1101.9123804047704,110.19123804047703,,,,,,,,,,,,,,,,,results/runs/backfill_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10s,,,,13.202495643182791,0.45318509719202654,0.6537113428187633,,,,,0.8323291313357469,0.454161051571008,0.6643523316387451,0.40912593007087705,110.19123804047703,14652.2958984375,14728.505859375,10,10,10,0,3,0.45088609954833986
vaishak:storyeval:/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s:SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2 [3d327a450ca5]:A_baseball_player_gets_ready_hit_a_flying_baseball_then_lets_go_of_the_bat_and_finally_walks_away_confidently:8,vaishak,combined-kv-quant,/data/vaishak/combined-kv-quant/results,storyeval,storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2,SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2,BF16,3d327a450ca5,3d327a450ca5,"{""benchmark"":""moviegen"",""bits"":null,""cache_policy"":{""cadence"":null,""recent_blocks"":null},""method"":""BF16"",""method_family"":""BF16"",""quant_meta"":{}}",{},A_baseball_player_gets_ready_hit_a_flying_baseball_then_lets_go_of_the_bat_and_finally_walks_away_confidently,8,"A baseball player gets ready, hit a flying baseball, then lets go of the bat, and finally walks away confidently.",8,prompt_0008_seed_8.mp4,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s/videos/SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2/prompt_0008_seed_8.mp4,results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s/videos/A_baseball_player_gets_ready_hit_a_flying_baseball_then_lets_go_of_the_bat_and_finally_walks_away_confidently_seed8.mp4,480,832,165,16,10.3125,True,110.28882160689682,15443957760,14728.505859375,3.452849275036529,12076646400,3497588640,262.0560793313198,7.01658273069188,1101.9123804047704,110.19123804047703,,,,,,,,,,,,,,,,,results/runs/backfill_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10s,,,,13.202495643182791,0.45318509719202654,0.6537113428187633,,,,,0.8323291313357469,0.454161051571008,0.6643523316387451,0.40912593007087705,110.19123804047703,14652.2958984375,14728.505859375,10,10,10,0,3,0.45088609954833986
vaishak:storyeval:/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s:SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2 [3d327a450ca5]:A_bear_bathes_in_a_pond_shakes_off_water_and_then_rolls_in_grass:9,vaishak,combined-kv-quant,/data/vaishak/combined-kv-quant/results,storyeval,storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s,SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2,SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2,BF16,3d327a450ca5,3d327a450ca5,"{""benchmark"":""moviegen"",""bits"":null,""cache_policy"":{""cadence"":null,""recent_blocks"":null},""method"":""BF16"",""method_family"":""BF16"",""quant_meta"":{}}",{},A_bear_bathes_in_a_pond_shakes_off_water_and_then_rolls_in_grass,9,"A bear bathes in a pond, shakes off water, and then rolls in grass.",9,prompt_0009_seed_9.mp4,/data/vaishak/combined-kv-quant/results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s/videos/SPATIAL_MIXED_FG_KIVI_INT4_BG_KIVI_INT2/prompt_0009_seed_9.mp4,results/benchmarks/storyeval/storyeval_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10prompts_10s/videos/A_bear_bathes_in_a_pond_shakes_off_water_and_then_rolls_in_grass_seed9.mp4,480,832,165,16,10.3125,True,110.52515974687412,15443957760,14728.505859375,3.452849275036529,12076646400,3497588640,262.0560793313198,7.01658273069188,1101.9123804047704,110.19123804047703,,,,,,,,,,,,,,,,,results/runs/backfill_spatial_mixed_fg_kivi_int4_bg_kivi_int2_3d327a450ca5_10s,,,,13.202495643182791,0.45318509719202654,0.6537113428187633,,,,,0.8323291313357469,0.454161051571008,0.6643523316387451,0.40912593007087705,110.19123804047703,14652.2958984375,14728.505859375,10,10,10,0,3,0.45088609954833986
